Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
1 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,11417,,,,,,,,,,0,,,,0,,,"2,214.00",,,846,,,
2,,12049,,,,,,,,,,"2,214.00",,,,0,,,198,,,762,,,
3,,9991,,,,,,,,,,0,,,,846,,,"1,961.00",,,374,,,
4,,11773,,,,,,,,,,"1,961.00",,,,846,,,429.5,,,370,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,846,,"2,440.00",,,846,,,"2,440.00",,,"1,220.00",,,846,,,---,,
2,,"2,214.00",,,,0,,"2,214.00",,,846,,,"2,440.00",,,846,,,"2,214.00",,,|,,
3,,"2,412.00",,,,0,,"2,412.00",,,846,,,226,,,846,,,198,,,|,,
4,,"2,214.00",,,,762,,"2,412.00",,,762,,,198,,,846,,,762,,,---,,
5,,"1,961.00",,,,846,,"1,961.00",,,"1,220.00",,,"2,440.00",,,374,,,"1,961.00",,,|,,
6,,"2,390.50",,,,846,,"2,390.50",,,"1,220.00",,,479,,,374,,,429.5,,,|,,
7,,"1,961.00",,,,"1,216.00",,"2,390.50",,,"1,216.00",,,429.5,,,374,,,370,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 5,507.5)   5,507.5",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
2 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
