Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
1 of 3,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,12470,,,,,,,,,,0,,,,0,,,"2,297.00",,,448,,,
2,,10769,,,,,,,,,,0,,,,448,,,"1,866.00",,,378,,,
3,,9594,,,,,,,,,,0,,,,826,,,933,,,378,,,
4,,8230,,,,,,,,,,933,,,,826,,,965,,,358,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,448,,"2,440.00",,,448,,,"2,440.00",,,"1,220.00",,,448,,,---,,
2,,"2,297.00",,,,0,,"2,297.00",,,448,,,"2,440.00",,,448,,,"2,297.00",,,|,,
3,,0,,,,826,,"2,440.00",,,826,,,"2,440.00",,,772,,,378,,,---,,
4,,"1,866.00",,,,448,,"1,866.00",,,826,,,"2,440.00",,,378,,,"1,866.00",,,|,,
5,,0,,,,"1,204.00",,"2,440.00",,,"1,204.00",,,"2,440.00",,,394,,,378,,,---,,
6,,933,,,,826,,933,,,"1,204.00",,,"2,440.00",,,378,,,933,,,|,,
7,,"1,898.00",,,,826,,"1,898.00",,,"1,204.00",,,"1,507.00",,,378,,,965,,,|,,
8,,933,,,,"1,184.00",,"1,898.00",,,"1,184.00",,,965,,,378,,,358,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,867.0)   9,867.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
2 of 3,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,8196,,,,,,,,,,0,,,,0,,,965,,,358,,,
2,,9666,,,,,,,,,,0,,,,358,,,836,,,424,,,
3,,11144,,,,,,,,,,0,,,,782,,,818,,,428,,,
4,,8569,,,,,,,,,,965,,,,0,,,708,,,447,,,
5,,11511,,,,,,,,,,965,,,,447,,,708,,,447,,,
6,,9762,,,,,,,,,,"1,673.00",,,,0,,,358,,,955,,,*
7,,11810,,,,,,,,,,"2,031.00",,,,0,,,358,,,955,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,965,,,,0,,965,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,965,,,|,,
2,,0,,,,358,,965,,,358,,,965,,,"1,220.00",,,358,,,---,,
3,,0,,,,782,,965,,,782,,,965,,,862,,,424,,,---,,
4,,836,,,,358,,836,,,782,,,965,,,424,,,836,,,|,,
5,,0,,,,"1,210.00",,965,,,"1,210.00",,,965,,,438,,,428,,,---,,
6,,818,,,,782,,818,,,"1,210.00",,,965,,,428,,,818,,,|,,
7,,"1,673.00",,,,0,,"1,673.00",,,"1,220.00",,,"1,475.00",,,"1,220.00",,,708,,,|,,
8,,965,,,,447,,"1,673.00",,,447,,,708,,,"1,220.00",,,447,,,---,,
9,,965,,,,894,,"1,673.00",,,894,,,708,,,773,,,447,,,---,,
10,,"2,031.00",,,,0,,"2,031.00",,,"1,220.00",,,767,,,"1,220.00",,,358,,,|,,
11,,"1,673.00",,,,955,,"2,031.00",,,955,,,358,,,"1,220.00",,,955,,,---,,
12,,"2,389.00",,,,0,,"2,389.00",,,"1,220.00",,,409,,,"1,220.00",,,358,,,|,,
13,,"2,031.00",,,,955,,"2,389.00",,,955,,,358,,,"1,220.00",,,955,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,759.0)   10,759.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
