Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,,,
1 of 1,,,1,,,,,,,,,,,,,,"2,440.0",,,"1,220.0",,,1x,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2553,,,,,,,,,,0.0,,,,0.0,,,378.5,,,58.0,,,,,
2,,989,,,,,,,,,,378.5,,,,0.0,,,"2,051.0",,,58.0,,,,,
3,,2237,,,,,,,,,,0.0,,,,58.0,,,559.0,,,783.5,,,*,,
4,,1637,,,,,,,,,,559.0,,,,58.0,,,579.0,,,783.5,,,*,,
5,,754,,,,,,,,,,"1,138.0",,,,58.0,,,378.5,,,579.0,,,,,
6,,562,,,,,,,,,,"1,516.5",,,,58.0,,,378.5,,,559.0,,,,,
7,,2946,,,,,,,,,,"1,895.0",,,,58.0,,,495.0,,,548.0,,,,,
8,,3413,,,,,,,,,,0.0,,,,841.5,,,"2,031.0",,,98.0,,,,,
9,,2820,,,,,,,,,,0.0,,,,939.5,,,897.0,,,58.0,,,,,
10,,3397,,,,,,,,,,897.0,,,,939.5,,,783.5,,,58.0,,,,,
11,,1018,,,,,,,,,,0.0,,,,997.5,,,437.0,,,58.0,,,,,
12,,10,,,,,,,,,,437.0,,,,997.5,,,"1,758.0",,,58.0,,,,,
13,,1710,,,,,,,,,,0.0,,,,"1,055.5",,,437.0,,,58.0,,,,,
14,,289,,,,,,,,,,437.0,,,,"1,055.5",,,"1,778.0",,,58.0,,,,,
15,,3426,,,,,,,,,,0.0,,,,"1,113.5",,,877.0,,,98.0,,,,,
16,,328,,,,,,,,,,877.0,,,,"1,113.5",,,378.5,,,58.0,,,,,
17,,1636,,*,,,,,*,,,"1,255.5",,,,"1,113.5",,,783.5,,,58.0,,,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0.0,,,,58.0,,"2,440.0",,,58.0,,,"2,440.0",,,"1,220.0",,,58.0,,,---,,,
2,,378.5,,,,0.0,,378.5,,,58.0,,,"2,440.0",,,58.0,,,378.5,,,|,,,
3,,"2,429.5",,,,0.0,,"2,429.5",,,58.0,,,"2,061.5",,,58.0,,,"2,051.0",,,|,,,
4,,0.0,,,,841.5,,"2,440.0",,,841.5,,,"2,440.0",,,"1,162.0",,,783.5,,,---,,,
5,,559.0,,,,58.0,,559.0,,,841.5,,,"2,440.0",,,783.5,,,559.0,,,|,,,
6,,"1,138.0",,,,58.0,,"1,138.0",,,841.5,,,"1,881.0",,,783.5,,,579.0,,,|,,,
7,"1,516.5",58.0,"1,516.5",841.5,"1,302.0",783.5,378.5,|
8,"1,138.0",637.0,"1,516.5",637.0,378.5,783.5,579.0,---
9,"1,895.0",58.0,"1,895.0",841.5,923.5,783.5,378.5,|
10,"1,516.5",617.0,"1,895.0",617.0,378.5,783.5,559.0,---
11,"2,390.0",58.0,"2,390.0",841.5,545.0,783.5,495.0,|
12,"1,895.0",606.0,"2,390.0",606.0,495.0,783.5,548.0,---
13,0.0,939.5,"2,440.0",939.5,"2,440.0",378.5,98.0,---
14,"2,031.0",841.5,"2,031.0",939.5,"2,440.0",98.0,"2,031.0",|
15,0.0,997.5,"2,440.0",997.5,"2,440.0",280.5,58.0,---
16,897.0,939.5,897.0,997.5,"2,440.0",58.0,897.0,|
17,"1,680.5",939.5,"1,680.5",997.5,"1,543.0",58.0,783.5,|
18,0.0,"1,055.5","2,440.0","1,055.5","2,440.0",222.5,58.0,---
19,437.0,997.5,437.0,"1,055.5","2,440.0",58.0,437.0,|
20,"2,195.0",997.5,"2,195.0","1,055.5","2,003.0",58.0,"1,758.0",|
21,0.0,"1,113.5","2,440.0","1,113.5","2,440.0",164.5,58.0,---
22,437.0,"1,055.5",437.0,"1,113.5","2,440.0",58.0,437.0,|
23,"2,215.0","1,055.5","2,215.0","1,113.5","2,003.0",58.0,"1,778.0",|
24,877.0,"1,113.5",877.0,"1,220.0","2,440.0",106.5,877.0,|
25,0.0,"1,211.5",877.0,"1,211.5",877.0,106.5,98.0,---
26,"1,255.5","1,113.5","1,255.5","1,220.0","1,563.0",106.5,378.5,|
27,877.0,"1,171.5","1,255.5","1,171.5",378.5,106.5,58.0,---
28,"2,039.0","1,113.5","2,039.0","1,220.0","1,184.5",106.5,783.5,|
29,"1,255.5","1,171.5","2,039.0","1,171.5",783.5,106.5,58.0,---
,,,,,,,,
"Sum of cuts   (1 x 22,730.0)   22,730.0",,,,,,Count of cuts   (1 x 29)   29,,,
