Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
1 of 12,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3424,,,,,,,,,,0,,,,0,,,"2,371.00",,,407,,,
2,,1476,,,,,,,,,,0,,,,407,,,"2,374.00",,,408,,,
3,,2939,,,,,,,,,,0,,,,815,,,"2,374.00",,,405,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,407,,"2,440.00",,,407,,,"2,440.00",,,"1,220.00",,,407,,,---,,
2,,"2,371.00",,,,0,,"2,371.00",,,407,,,"2,440.00",,,407,,,"2,371.00",,,|,,
3,,0,,,,815,,"2,440.00",,,815,,,"2,440.00",,,813,,,408,,,---,,
4,,"2,374.00",,,,407,,"2,374.00",,,815,,,"2,440.00",,,408,,,"2,374.00",,,|,,
5,,"2,374.00",,,,815,,"2,374.00",,,"1,220.00",,,"2,440.00",,,405,,,"2,374.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,100.0)   6,100.0",,,,,,,,,,,,,,,Count of cuts   (1 x 5)   5,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
2 of 12,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2267,,,,,,,,,,0,,,,0,,,"2,374.00",,,405,,,
2,,445,,,,,,,,,,0,,,,405,,,"2,371.00",,,407,,,
3,,2812,,,,,,,,,,0,,,,812,,,"2,371.00",,,407,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,405,,"2,440.00",,,405,,,"2,440.00",,,"1,220.00",,,405,,,---,,
2,,"2,374.00",,,,0,,"2,374.00",,,405,,,"2,440.00",,,405,,,"2,374.00",,,|,,
3,,0,,,,812,,"2,440.00",,,812,,,"2,440.00",,,815,,,407,,,---,,
4,,"2,371.00",,,,405,,"2,371.00",,,812,,,"2,440.00",,,407,,,"2,371.00",,,|,,
5,,0,,,,"1,219.00",,"2,440.00",,,"1,219.00",,,"2,440.00",,,408,,,407,,,---,,
6,,"2,371.00",,,,812,,"2,371.00",,,"1,219.00",,,"2,440.00",,,407,,,"2,371.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,539.0)   8,539.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
3 of 12,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,762,,,,,,,,,,0,,,,0,,,"2,371.00",,,407,,,
2,,2397,,,,,,,,,,0,,,,407,,,"2,371.00",,,407,,,
3,,2918,,,,,,,,,,0,,,,814,,,"2,374.00",,,405,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,407,,"2,440.00",,,407,,,"2,440.00",,,"1,220.00",,,407,,,---,,
2,,"2,371.00",,,,0,,"2,371.00",,,407,,,"2,440.00",,,407,,,"2,371.00",,,|,,
3,,0,,,,814,,"2,440.00",,,814,,,"2,440.00",,,813,,,407,,,---,,
4,,"2,371.00",,,,407,,"2,371.00",,,814,,,"2,440.00",,,407,,,"2,371.00",,,|,,
5,,0,,,,"1,219.00",,"2,440.00",,,"1,219.00",,,"2,440.00",,,406,,,405,,,---,,
6,,"2,374.00",,,,814,,"2,374.00",,,"1,219.00",,,"2,440.00",,,405,,,"2,374.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,539.0)   8,539.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 12,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2208,,,,,,,,,,0,,,,0,,,"2,359.00",,,384,,,
2,,3322,,,,,,,,,,0,,,,384,,,468.5,,,831,,,*
3,,3347,,,,,,,,,,468.5,,,,384,,,468.5,,,831,,,*
4,,3400,,,,,,,,,,937,,,,384,,,468.5,,,831,,,*
5,,2339,,,,,,,,,,"1,405.50",,,,384,,,468.5,,,831,,,*
6,,2327,,,,,,,,,,"1,874.00",,,,384,,,470,,,831,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,384,,"2,440.00",,,384,,,"2,440.00",,,"1,220.00",,,384,,,---,,
2,,"2,359.00",,,,0,,"2,359.00",,,384,,,"2,440.00",,,384,,,"2,359.00",,,|,,
3,,0,,,,"1,215.00",,"2,440.00",,,"1,215.00",,,"2,440.00",,,836,,,831,,,---,,
4,,468.5,,,,384,,468.5,,,"1,215.00",,,"2,440.00",,,831,,,468.5,,,|,,
5,,937,,,,384,,937,,,"1,215.00",,,"1,971.50",,,831,,,468.5,,,|,,
