Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,,,
1 of 1,,,1,,,,,,,,,,,,,,"2,440.0",,,"1,220.0",,,1x,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,12113,,,,,,,,,,0.0,,,,0.0,,,489.0,,,494.9,,,*,,
2,,12095,,,,,,,,,,489.0,,,,0.0,,,52.5,,,494.0,,,*,,
3,,10185,,,,,,,,,,541.5,,,,0.0,,,495.0,,,489.0,,,,,
4,,8911,,,,,,,,,,"1,036.5",,,,0.0,,,364.0,,,489.0,,,,,
5,,11751,,,,,,,,,,"1,400.5",,,,0.0,,,78.0,,,488.0,,,*,,
6,,11321,,,,,,,,,,0.0,,,,494.9,,,503.5,,,489.0,,,,,
7,,11820,,,,,,,,,,503.5,,,,494.9,,,364.0,,,489.0,,,,,
8,,9547,,,,,,,,,,867.5,,,,494.9,,,92.5,,,363.0,,,*,,
9,,10453,,,,,,,,,,960.0,,,,494.9,,,488.0,,,118.0,,,,,
10,,11301,,,,,,,,,,960.0,,,,612.9,,,488.0,,,118.0,,,,,
11,,12178,,,,,,,,,,960.0,,,,730.9,,,488.0,,,118.0,,,,,
12,,9969,,,,,,,,,,960.0,,,,848.9,,,488.0,,,118.0,,,,,
13,,12133,,,,,,,,,,0.0,,,,983.9,,,493.9,,,52.5,,,,,
14,,11008,,,,,,,,,,493.9,,,,983.9,,,502.5,,,52.5,,,,,
15,,8030,,,,,,,,,,0.0,,,,"1,036.4",,,363.0,,,92.5,,,,,
16,,10874,,,,,,,,,,363.0,,,,"1,036.4",,,488.0,,,78.0,,,,,
17,,9462,,,,,,,,,,851.0,,,,"1,036.4",,,488.0,,,78.0,,,,,
18,,9261,,,,,,,,,,0.0,,,,"1,128.9",,,488.0,,,78.0,,,,,
19,,10806,,,,,,,,,,488.0,,,,"1,128.9",,,488.0,,,78.0,,,,,
20,,10626,,*,,,,,*,,,976.0,,,,"1,128.9",,,488.0,,,78.0,,,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,478.5",,,,0.0,,"1,478.5",,,"1,220.0",,,"2,440.0",,,"1,220.0",,,"1,478.5",,,|,,,
2,,0.0,,,,494.9,,"1,478.5",,,494.9,,,"1,478.5",,,"1,220.0",,,494.9,,,---,,,
3,,489.0,,,,0.0,,489.0,,,494.9,,,"1,478.5",,,494.9,,,489.0,,,|,,,
4,541.5,0.0,541.5,494.9,989.5,494.9,52.5,|
5,489.0,494.0,541.5,494.0,52.5,494.9,494.0,---
6,"1,036.5",0.0,"1,036.5",494.9,937.0,494.9,495.0,|
7,541.5,489.0,"1,036.5",489.0,495.0,494.9,489.0,---
8,"1,400.5",0.0,"1,400.5",494.9,442.0,494.9,364.0,|
9,"1,036.5",489.0,"1,400.5",489.0,364.0,494.9,489.0,---
10,"1,400.5",488.0,"1,478.5",488.0,78.0,494.9,488.0,---
11,0.0,983.9,"1,478.5",983.9,"1,478.5",725.1,489.0,---
12,503.5,494.9,503.5,983.9,"1,478.5",489.0,503.5,|
13,867.5,494.9,867.5,983.9,975.0,489.0,364.0,|
14,960.0,494.9,960.0,983.9,611.0,489.0,92.5,|
15,867.5,857.9,960.0,857.9,92.5,489.0,363.0,---
16,"1,448.0",494.9,"1,448.0",983.9,518.5,489.0,488.0,|
17,960.0,612.9,"1,448.0",612.9,488.0,489.0,118.0,---
18,960.0,730.9,"1,448.0",730.9,488.0,371.0,118.0,---
19,960.0,848.9,"1,448.0",848.9,488.0,253.0,118.0,---
20,960.0,966.9,"1,448.0",966.9,488.0,135.0,118.0,---
21,0.0,"1,036.4","1,478.5","1,036.4","1,478.5",236.1,52.5,---
22,493.9,983.9,493.9,"1,036.4","1,478.5",52.5,493.9,|
23,996.4,983.9,996.4,"1,036.4",984.6,52.5,502.5,|
24,0.0,"1,128.9","1,478.5","1,128.9","1,478.5",183.6,92.5,---
25,363.0,"1,036.4",363.0,"1,128.9","1,478.5",92.5,363.0,|
26,851.0,"1,036.4",851.0,"1,128.9","1,115.5",92.5,488.0,|
27,363.0,"1,114.4",851.0,"1,114.4",488.0,92.5,78.0,---
28,"1,339.0","1,036.4","1,339.0","1,128.9",627.5,92.5,488.0,|
29,851.0,"1,114.4","1,339.0","1,114.4",488.0,92.5,78.0,---
30,0.0,"1,206.9","1,478.5","1,206.9","1,478.5",91.1,78.0,---
31,488.0,"1,128.9",488.0,"1,206.9","1,478.5",78.0,488.0,|
32,976.0,"1,128.9",976.0,"1,206.9",990.5,78.0,488.0,|
33,"1,464.0","1,128.9","1,464.0","1,206.9",502.5,78.0,488.0,|
,,,,,,,,
"Sum of cuts   (1 x 17,174.6)   17,174.6",,,,,,Count of cuts   (1 x 33)   33,,,
