Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
1 of 4,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6361,,,,,,,,,,0,,,,0,,,391,,,579,,,
2,,5489,,,,,,,,,,391,,,,0,,,820,,,579,,,
3,,7487,,,,,,,,,,"1,211.00",,,,0,,,820,,,577,,,
4,,5488,,,,,,,,,,"2,031.00",,,,0,,,391,,,577,,,
5,,4315,,,,,,,,,,0,,,,579,,,811,,,579,,,
6,,4236,,,,,,,,,,811,,,,579,,,819,,,558,,,
7,,5060,,,,,,,,,,"1,630.00",,,,579,,,810,,,558,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,579,,"2,440.00",,,579,,,"2,440.00",,,"1,220.00",,,579,,,---,,
2,,391,,,,0,,391,,,579,,,"2,440.00",,,579,,,391,,,|,,
3,,"1,211.00",,,,0,,"1,211.00",,,579,,,"2,049.00",,,579,,,820,,,|,,
4,,"2,031.00",,,,0,,"2,031.00",,,579,,,"1,229.00",,,579,,,820,,,|,,
5,,"1,211.00",,,,577,,"2,031.00",,,577,,,820,,,579,,,577,,,---,,
6,,"2,422.00",,,,0,,"2,422.00",,,579,,,409,,,579,,,391,,,|,,
7,,"2,031.00",,,,577,,"2,422.00",,,577,,,391,,,579,,,577,,,---,,
8,,811,,,,579,,811,,,"1,220.00",,,"2,440.00",,,641,,,811,,,|,,
9,,0,,,,"1,158.00",,811,,,"1,158.00",,,811,,,641,,,579,,,---,,
10,,"1,630.00",,,,579,,"1,630.00",,,"1,220.00",,,"1,629.00",,,641,,,819,,,|,,
11,,811,,,,"1,137.00",,"1,630.00",,,"1,137.00",,,819,,,641,,,558,,,---,,
12,,"1,630.00",,,,"1,137.00",,"2,440.00",,,"1,137.00",,,810,,,641,,,558,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,689.0)   9,689.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
2 of 4,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3958,,,,,,,,,,0,,,,0,,,811,,,577,,,
2,,6506,,,,,,,,,,811,,,,0,,,819,,,558,,,
3,,5399,,,,,,,,,,"1,630.00",,,,0,,,810,,,558,,,
4,,7356,,,,,,,,,,0,,,,577,,,"2,198.00",,,580,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,577,,"2,440.00",,,577,,,"2,440.00",,,"1,220.00",,,577,,,---,,
2,,811,,,,0,,811,,,577,,,"2,440.00",,,577,,,811,,,|,,
3,,"1,630.00",,,,0,,"1,630.00",,,577,,,"1,629.00",,,577,,,819,,,|,,
4,,811,,,,558,,"1,630.00",,,558,,,819,,,577,,,558,,,---,,
5,,"1,630.00",,,,558,,"2,440.00",,,558,,,810,,,577,,,558,,,---,,
6,,0,,,,"1,157.00",,"2,440.00",,,"1,157.00",,,"2,440.00",,,643,,,580,,,---,,
